state_fips,poly_id,vert_ord,longitude,latitude
26,98,2617,-90.3530636441213,46.5374376978168
26,98,2618,-90.353534,46.537553
26,98,2619,-90.3536952126052,46.537759771063
26,98,2620,-90.355689,46.540317
26,98,2621,-90.357014,46.540591
26,98,2622,-90.357676,46.540271
26,98,2623,-90.3616,46.541434
26,98,2624,-90.369964,46.540549
26,98,2625,-90.374461,46.539212
26,98,2626,-90.387228,46.533663
26,98,2627,-90.39332,46.532615
26,98,2628,-90.395272,46.533941
26,98,2629,-90.395568,46.536317
26,98,2630,-90.398742,46.542738
26,98,2631,-90.400041,46.544384
26,98,2632,-90.400429,46.544384
26,98,2633,-90.402019,46.544384
26,98,2634,-90.405593,46.547584
26,98,2635,-90.407775,46.552246
26,98,2636,-90.414464,46.55732
26,98,2637,-90.414596,46.55732
26,98,2638,-90.41562,46.563169
26,98,2639,-90.418136,46.566094
55,100,1,-90.4004912576107,47.077267402728
55,100,2,-90.395367,47.077175
55,100,3,-90.39383,47.075941
55,100,4,-90.3937900492751,47.0755357639682
55,100,5,-90.393035,47.067877
55,100,6,-90.394312,47.060909
55,100,7,-90.3945218231759,47.0604161547151
55,100,8,-90.3955360061562,47.0580339807835
55,100,9,-90.400409,47.046588
55,100,10,-90.403499,47.025366
55,100,11,-90.413428,47.01317
55,100,12,-90.429397,47.00561
55,100,13,-90.4484291906384,46.9995878772831
55,100,14,-90.463615252634,46.9947827378927
55,100,15,-90.464079,46.994636
55,100,16,-90.4654646803058,47.0025911646416
55,100,17,-90.465465,47.002593
55,100,18,-90.457453,47.012783
55,100,19,-90.455251,47.024
55,100,20,-90.4564887066637,47.0372263826639
55,100,21,-90.457128,47.044058
55,100,22,-90.455024,47.05347
55,100,23,-90.4504397088638,47.0631356183764
55,100,24,-90.4492415691174,47.0656618020778
55,100,25,-90.449075,47.066013
55,100,26,-90.4468567357505,47.0674167981992
55,100,27,-90.437271,47.073483
55,100,28,-90.417272,47.07757
55,100,29,-90.4004912576107,47.077267402728
55,101,1,-90.5313024646614,46.9679430825558
55,101,2,-90.5293065808093,46.9683855762598
55,101,3,-90.528804,46.968497
55,101,4,-90.523298,46.967604
55,101,5,-90.511623,46.961407
55,101,6,-90.508157,46.956836
55,101,7,-90.5113494523756,46.9525847513871
55,101,8,-90.524056,46.935664
55,101,9,-90.524195060465,46.9356126412725
55,101,10,-90.5329041879043,46.9323961289249
55,101,11,-90.535368303944,46.9314860653481
55,101,12,-90.5399469149963,46.927850119337
55,101,13,-90.543582871446,46.9230021739246
55,101,14,-90.5438522005868,46.9182889035212
55,101,15,-90.5451071917131,46.9172849112687
55,101,16,-90.545872176972,46.9166729234568
55,101,17,-90.5491041318815,46.9154609371037
55,101,18,-90.5504588771096,46.9158543777587
55,101,19,-90.5532797298268,46.9166736005305
55,101,20,-90.5573186993835,46.9186928972325
55,101,21,-90.5691692155061,46.9203088772968
55,101,22,-90.5796776169585,46.9182081371447
55,101,23,-90.5941491633945,46.9153151225602
55,101,24,-90.6271866533979,46.9087105802717
55,101,25,-90.637124,46.906724
55,101,26,-90.644144,46.908379
55,101,27,-90.654805,46.919259
55,101,28,-90.651834,46.925267
55,101,29,-90.642961934235,46.9343182787285
55,101,30,-90.634507,46.942944
55,101,31,-90.601153,46.952457
55,101,32,-90.6007804222041,46.9525396016648
55,101,33,-90.5739782400603,46.9584817294286
55,101,34,-90.5313024646614,46.9679430825558
55,102,1,-90.418136,46.566094
55,102,2,-90.41562,46.563169
55,102,3,-90.414596,46.55732
55,102,4,-90.414464,46.55732
55,102,5,-90.407775,46.552246
55,102,6,-90.405593,46.547584
55,102,7,-90.402019,46.544384
55,102,8,-90.400429,46.544384
55,102,9,-90.400041,46.544384
55,102,10,-90.398742,46.542738
55,102,11,-90.395568,46.536317
55,102,12,-90.395272,46.533941
55,102,13,-90.39332,46.532615
55,102,14,-90.387228,46.533663
55,102,15,-90.374461,46.539212
55,102,16,-90.369964,46.540549
55,102,17,-90.3616,46.541434
55,102,18,-90.357676,46.540271
55,102,19,-90.357014,46.540591
55,102,20,-90.355689,46.540317
55,102,21,-90.3536952126052,46.537759771063
55,102,22,-90.353534,46.537553
55,102,23,-90.3530636441213,46.5374376978168
55,102,24,-90.352205007635,46.5372272132329
55,102,25,-90.35158,46.537074
55,102,26,-90.350121,46.537337
55,102,27,-90.3500116349,46.5374603054162
55,102,28,-90.349875348251,46.5376139639598
55,102,29,-90.349462,46.53808
55,102,30,-90.347514,46.547083
55,102,31,-90.344338,46.552087
55,102,32,-90.3440751064897,46.552157499554
55,102,33,-90.3414308672244,46.5528665991763
55,102,34,-90.336921,46.554076
55,102,35,-90.3320522013729,46.5533041880603
55,102,36,-90.331887,46.553278
55,102,37,-90.327548,46.550262
55,102,38,-90.328044,46.548046
55,102,39,-90.326686,46.54615
55,102,40,-90.3265452349175,46.5461111780246
55,102,41,-90.3259888875397,46.5459577415057
55,102,42,-90.324699,46.545602
55,102,43,-90.3242168267339,46.5456793328699
55,102,44,-90.3237006451184,46.5457621201344
55,102,45,-90.3205985464415,46.5462596470821
55,102,46,-90.320428,46.546287
55,102,47,-90.3115011480806,46.5398295155203
55,102,48,-90.3112714169181,46.5396633331495
55,102,49,-90.310859,46.539365
55,102,50,-90.3107132383057,46.5386738695516
55,102,51,-90.3104519191144,46.5374348221403
55,102,52,-90.310329,46.536852
55,102,53,-90.3103569008452,46.5367058296759
55,102,54,-90.3110786354533,46.5329247190799
55,102,55,-90.3115366426967,46.5305252553135
55,102,56,-90.311886,46.528695
55,102,57,-90.3126420751412,46.5272377452832
55,102,58,-90.314434,46.523784
55,102,59,-90.317777,46.521637
55,102,60,-90.316983,46.517319
55,102,61,-90.313894,46.516199
55,102,62,-90.313839,46.516199
55,102,63,-90.312581,46.517113
55,102,64,-90.307716,46.518392
55,102,65,-90.306558,46.518484
55,102,66,-90.303546,46.517432
55,102,67,-90.298284,46.51782
55,102,68,-90.294411,46.518848
55,102,69,-90.294311,46.519876
55,102,70,-90.292854,46.520972
55,102,71,-90.285707,46.518846
55,102,72,-90.283423,46.518868
55,102,73,-90.27892,46.522271
55,102,74,-90.278356,46.523847
55,102,75,-90.277131,46.524487
55,102,76,-90.272599,46.521127
55,102,77,-90.271971,46.519756
55,102,78,-90.274721,46.515416
55,102,79,-90.270422,46.51169
55,102,80,-90.2704321255765,46.5107559273845
55,102,81,-90.2705580663898,46.5095595104021
55,102,82,-90.2706840047626,46.5082371538267
55,102,83,-90.2701802488308,46.5073555821663
55,102,84,-90.2690956917863,46.5072350760875
55,102,85,-90.2685685782485,46.5071765080427
55,102,86,-90.2684800771369,46.507166674607
55,102,87,-90.2665280262568,46.5073555821663
55,102,88,-90.2651427017153,46.5062221337602
55,102,89,-90.2651427017153,46.5055130040704
55,102,90,-90.2651427017153,46.5050886853541
55,102,91,-90.2652372578325,46.5041431214329
55,102,92,-90.265268640088,46.5038292979651
55,102,93,-90.263018,46.502777
55,102,94,-90.260504,46.502822
55,102,95,-90.25865,46.503483
55,102,96,-90.25716,46.504716
55,102,97,-90.248194,46.505357
55,102,98,-90.246043,46.504832
55,102,99,-90.243395,46.505245
55,102,100,-90.236283,46.507121
55,102,101,-90.231587,46.509842
55,102,102,-90.230363,46.509705
55,102,103,-90.229402,46.507992
55,102,104,-90.230921,46.504656
55,102,105,-90.23102,46.503354
55,102,106,-90.230324,46.501732
55,102,107,-90.228735,46.501573
55,102,108,-90.222351,46.50338
55,102,109,-90.220532,46.503403
55,102,110,-90.216594,46.501759
55,102,111,-90.214866,46.499947
55,102,112,-90.214843,46.498181
55,102,113,-90.211753,46.490351
55,102,114,-90.204009,46.478175
55,102,115,-90.201727,46.476074
55,102,116,-90.193394,46.472487
55,102,117,-90.193223067111,46.4723520570735
55,102,118,-90.188996,46.469015
55,102,119,-90.188633,46.468101
55,102,120,-90.189426,46.467004
55,102,121,-90.192005,46.465611
55,102,122,-90.1920705653173,46.4654854645437
55,102,123,-90.1921679030168,46.4652990956979
55,102,124,-90.1932730360464,46.4631831388964
55,102,125,-90.193294,46.463143
55,102,126,-90.193244564927,46.4630853095612
55,102,127,-90.1926585261796,46.4624014057971
55,102,128,-90.190749,46.460173
55,102,129,-90.189162,46.459054
55,102,130,-90.1868986559316,46.4584621352697
55,102,131,-90.180336,46.456746
55,102,132,-90.1792458881929,46.4532002270758
55,102,133,-90.179212,46.45309
55,102,134,-90.1791184810385,46.4522224594561
55,102,135,-90.1789557066005,46.4507124616739
55,102,136,-90.1788568066075,46.4497950033071
55,102,137,-90.17786,46.440548
55,102,138,-90.1760624725966,46.4400627111248
55,102,139,-90.1757353657584,46.4399744001987
55,102,140,-90.174556,46.439656
55,102,141,-90.166919,46.439851
55,102,142,-90.166909,46.439311
55,102,143,-90.166526,46.437576
55,102,144,-90.1662606997417,46.4373220673107
55,102,145,-90.163422,46.434605
55,102,146,-90.1602240320027,46.4266754462337
55,102,147,-90.158603,46.422656
55,102,148,-90.158241,46.420485
55,102,149,-90.15879812187,46.4153664904523
55,102,150,-90.158972,46.413769
55,102,151,-90.1588492095091,46.413278495256
55,102,152,-90.157851,46.409291
55,102,153,-90.152936,46.401293
55,102,154,-90.148347,46.399258
55,102,155,-90.146816,46.397205
55,102,156,-90.144359,46.390255
55,102,157,-90.13941,46.384999
55,102,158,-90.135253,46.38221
55,102,159,-90.133966,46.382118
55,102,160,-90.13225,46.381249
55,102,161,-90.134656,46.374979
55,102,162,-90.134663,46.374947
55,102,163,-90.133871,46.371828
55,102,164,-90.131036,46.369199
55,102,165,-90.126517,46.366889
55,102,166,-90.122923,46.363603
55,102,167,-90.122757,46.362621
55,102,168,-90.1227850489067,46.3612586588566
55,102,169,-90.1223383957495,46.3602536856465
55,102,170,-90.122287301042,46.3601387221419
55,102,171,-90.120973,46.35972
55,102,172,-90.119757,46.359748
55,102,173,-90.119691,46.359755
55,102,174,-90.118827,46.359241
55,102,175,-90.116844,46.355153
55,102,176,-90.116741,46.350652
55,102,177,-90.117466,46.349487
55,102,178,-90.1197287277454,46.3485037078998
55,102,179,-90.1206142978789,46.3464200097864
55,102,180,-90.1201975594676,46.3450656049022
55,102,181,-90.1195724498317,46.3441800337592
55,102,182,-90.1193863862289,46.3437210772089
55,102,183,-90.118791062282,46.34225261255
55,102,184,-90.1194682652289,46.3397000817049
55,102,185,-90.121084,46.338656
55,102,186,-90.12138,46.338131
55,102,187,-90.121248,46.337217
55,102,188,-90.120489,46.336852
55,102,189,-89.9905019117953,46.3116454959578
55,102,190,-89.9305427765031,46.300018493561
55,102,191,-89.929158026566,46.2997499691609
55,102,192,-89.9290601868854,46.2997309965357
55,102,193,-89.918798,46.297741
55,102,194,-89.90991,46.296402
55,102,195,-89.908196,46.296037
55,102,196,-89.8815121384972,46.2908456342243
55,102,197,-89.8721812167025,46.2890302962135
55,102,198,-89.8395838248572,46.2826884485621
55,102,199,-89.8052464273367,46.2760080814684
55,102,200,-89.764506,46.268082
55,102,201,-89.7426317138157,46.2639538603466
55,102,202,-89.7410776698686,46.2636605794419
55,102,203,-89.7406709793352,46.2635838283515
55,102,204,-89.7391800860106,46.2633024653026
55,102,205,-89.7350167957547,46.2625167645282
55,102,206,-89.7350073587466,46.2625149835655
55,102,207,-89.667617,46.249797
55,102,208,-89.6567171724019,46.2475599989796
55,102,209,-89.6494859295723,46.2460759115074
55,102,210,-89.638416,46.243804
55,102,211,-89.5993667697393,46.2364562573466
55,102,212,-89.5546884608957,46.2280493127442
55,102,213,-89.533801,46.224119
55,102,214,-89.495723,46.216301
55,102,215,-89.4905864803399,46.2153108515726
55,102,216,-89.4449535554353,46.2065143567037
55,102,217,-89.4253412830268,46.2027337694639
55,102,218,-89.3759715561931,46.1932169447222
55,102,219,-89.276883,46.174116
55,102,220,-89.276489,46.174047
55,102,221,-89.219964,46.163319
55,102,222,-89.218156,46.162988
55,102,223,-89.205657,46.160408
55,102,224,-89.203289,46.16002
55,102,225,-89.201283,46.159426
55,102,226,-89.194508,46.157942
55,102,227,-89.180479093313,46.1553648785153
55,102,228,-89.166887,46.152868
55,102,229,-89.161757,46.151816
55,102,230,-89.125136,46.144531
55,102,231,-89.09163,46.138505
55,102,232,-89.0267370663595,46.1119828461609
55,102,233,-88.990807,46.097298
55,102,234,-88.948698,46.080205
55,102,235,-88.943279,46.077943
55,102,236,-88.9325421869826,46.0735945497473
55,102,237,-88.85027,46.040274
55,102,238,-88.848464,46.038858
55,102,239,-88.847599,46.037161
55,102,240,-88.843903,46.03305
55,102,241,-88.840584,46.031112
55,102,242,-88.837991,46.030176
55,102,243,-88.835963099746,46.0302898937415
55,102,244,-88.835249,46.03033
55,102,245,-88.831544,46.02962
55,102,246,-88.820592,46.026261
55,102,247,-88.816489,46.023924
55,102,248,-88.815427,46.022954
55,102,249,-88.815629,46.02232
55,102,250,-88.811948,46.021609
55,102,251,-88.801761,46.023737
55,102,252,-88.79646,46.023605
55,102,253,-88.79579,46.024864
55,102,254,-88.796242,46.026853
55,102,255,-88.80067,46.030036
55,102,256,-88.7973136922093,46.0327850613723
55,102,257,-88.796182,46.033712
55,102,258,-88.791796,46.032057
55,102,259,-88.784411,46.032709
55,102,260,-88.779221,46.031869
55,102,261,-88.779109502541,46.0317565624276
55,102,262,-88.7787384536144,46.0313823849265
55,102,263,-88.778628,46.031271
55,102,264,-88.778734,46.028875
55,102,265,-88.783635,46.024357
55,102,266,-88.784007,46.022984
55,102,267,-88.783891,46.020934
55,102,268,-88.782104,46.016558
55,102,269,-88.779915,46.015436
55,102,270,-88.776187,46.015931
55,102,271,-88.769712,46.018968
55,102,272,-88.768692,46.020571
55,102,273,-88.7683050779403,46.0212009694839
55,102,274,-88.7676098703492,46.0216433759847
55,102,275,-88.7671042657192,46.0218961795244
55,102,276,-88.7661562533636,46.0221489818395
55,102,277,-88.765208241008,46.022085780036
55,102,278,-88.763767,46.021943
55,102,279,-88.760044,46.019815
55,102,280,-88.758618,46.019542
55,102,281,-88.756295,46.020173
55,102,282,-88.754033,46.02246
55,102,283,-88.752176,46.023584
55,102,284,-88.746422,46.025798
55,102,285,-88.739994,46.027308
55,102,286,-88.730675,46.026535
55,102,287,-88.724801,46.024503
55,102,288,-88.721125,46.022013
55,102,289,-88.721319,46.018608
55,102,290,-88.7184760861138,46.0134280980389
55,102,291,-88.718397,46.013284
55,102,292,-88.7178302190117,46.013218716326
55,102,293,-88.713049,46.012668
55,102,294,-88.710328,46.016303
55,102,295,-88.704687,46.018154
55,102,296,-88.698716,46.017903
55,102,297,-88.691662,46.015435
55,102,298,-88.683314366684,46.0141711962968
55,102,299,-88.679132,46.013538
55,102,300,-88.6747987491493,46.0106935262313
55,102,301,-88.674606,46.010567
55,102,302,-88.671458,46.005104
55,102,303,-88.670115,45.999957
55,102,304,-88.670939,45.999957
55,102,305,-88.671267,45.999026
55,102,306,-88.667464,45.995048
55,102,307,-88.663923,45.993242
55,102,308,-88.6636089818033,45.9923971971151
55,102,309,-88.6638980801571,45.9919890577393
55,102,310,-88.6643599970113,45.9913369389912
55,102,311,-88.6648017718716,45.9898349051509
55,102,312,-88.6636973347208,45.9890838890868
55,102,313,-88.6629021413419,45.9887304688561
55,102,314,-88.6613117545841,45.9888188243418
55,102,315,-88.65776,45.989287
55,102,316,-88.6518978194244,45.9880349933193
55,102,317,-88.647716389441,45.9871419504991
55,102,318,-88.6375,45.98496
55,102,319,-88.635598,45.985119
55,102,320,-88.634842,45.987565
55,102,321,-88.634055,45.987999
55,102,322,-88.623947,45.988633
55,102,323,-88.6169673953272,45.9877695723734
55,102,324,-88.6166808375119,45.9877341230971
55,102,325,-88.616405,45.9877
55,102,326,-88.6158956476965,45.9879456499445
55,102,327,-88.6152460197975,45.9882589518697
55,102,328,-88.614176,45.988775
55,102,329,-88.6140543667856,45.9889773941716
55,102,330,-88.613063,45.990627
55,102,331,-88.611563,45.99881
55,102,332,-88.611466,46.003332
55,102,333,-88.607438,46.010991
55,102,334,-88.603965,46.016181
55,102,335,-88.6018729366482,46.0173558696368
55,102,336,-88.60144,46.017599
55,102,337,-88.6010840887475,46.0176015520974
55,102,338,-88.598093,46.017623
55,102,339,-88.59386,46.015132
55,102,340,-88.593302,46.014447
55,102,341,-88.592874,46.01159
55,102,342,-88.589755,46.005602
55,102,343,-88.589,46.005077
55,102,344,-88.58067,46.006975
55,102,345,-88.572995,46.011799
55,102,346,-88.571553,46.013811
55,102,347,-88.568404847923,46.0147951866332
55,102,348,-88.5662989181693,46.0154535499725
55,102,349,-88.565485,46.015708
55,102,350,-88.5648470104506,46.0156635753133
55,102,351,-88.5644081672393,46.0156330176464
55,102,352,-88.5593800156078,46.0152828958287
55,102,353,-88.5570522744031,46.0151208098294
55,102,354,-88.5557397872757,46.0150294183176
55,102,355,-88.5554470995633,46.0150090377958
55,102,356,-88.554987,46.014977
55,102,357,-88.550756,46.012896
55,102,358,-88.5416769026774,46.0137093475283
55,102,359,-88.541078,46.013763
55,102,360,-88.5405736361774,46.0140138398692
55,102,361,-88.539801122107,46.0143980413517
55,102,362,-88.539011,46.014791
55,102,363,-88.534876,46.018104
55,102,364,-88.53353,46.019932
55,102,365,-88.533803632164,46.0208437980244
55,102,366,-88.533825,46.020915
55,102,367,-88.5336617165935,46.0209493693634
55,102,368,-88.53294787693,46.0210996247709
55,102,369,-88.532414,46.021212
55,102,370,-88.526673,46.020822
55,102,371,-88.523131,46.019518
55,102,372,-88.5148872546524,46.019912308101
55,102,373,-88.514601,46.019926
55,102,374,-88.509516,46.019169
55,102,375,-88.507188,46.0183
55,102,376,-88.506205,46.017134
55,102,377,-88.505946,46.013385
55,102,378,-88.5021666783103,46.0049798613789
55,102,379,-88.5007461593375,46.0018206545528
55,102,380,-88.500133,46.000457
55,102,381,-88.498765,46.000393
55,102,382,-88.4984101926184,46.0001305527617
55,102,383,-88.497246456582,45.9992697496195
55,102,384,-88.496898,45.999012
55,102,385,-88.496897,45.998281
55,102,386,-88.498108,45.99636
55,102,387,-88.4979831126125,45.9961411307868
55,102,388,-88.4976344341971,45.9955300605104
55,102,389,-88.497417,45.995149
55,102,390,-88.492568821254,45.9922018746834
55,102,391,-88.492495,45.992157
55,102,392,-88.486755,45.990949
55,102,393,-88.4864151874177,45.9909860815944
55,102,394,-88.4795431388835,45.9917359847158
55,102,395,-88.4793910846657,45.9917525774293
55,102,396,-88.478984,45.991797
55,102,397,-88.4776646758334,45.9922522597476
55,102,398,-88.4766530435817,45.9926013441162
55,102,399,-88.4765430998226,45.9926392824556
55,102,400,-88.476002,45.992826
55,102,401,-88.4757228734911,45.9930856756789
55,102,402,-88.4749508045202,45.9938039433024
55,102,403,-88.4740967367573,45.9945984956617
55,102,404,-88.474036,45.994655
55,102,405,-88.4740753255322,45.994723467302
55,102,406,-88.475152,45.996598
55,102,407,-88.474695,45.99877
55,102,408,-88.4712849049245,46.0007538938538
55,102,409,-88.470855,46.001004
55,102,410,-88.4703518765674,46.0009737917608
55,102,411,-88.467851147735,46.000823644481
55,102,412,-88.465542,46.000685
55,102,413,-88.458658,45.999391
55,102,414,-88.454361,45.997518
55,102,415,-88.453868,45.996169
55,102,416,-88.454261,45.993426
55,102,417,-88.450325,45.990181
55,102,418,-88.448751,45.98977
55,102,419,-88.443078,45.990685
55,102,420,-88.439733,45.990456
55,102,421,-88.435798,45.988125
55,102,422,-88.43406,45.986205
55,102,423,-88.426125,45.984102
55,102,424,-88.423437,45.98193
55,102,425,-88.422322,45.98017
55,102,426,-88.423044,45.978547
55,102,427,-88.420356,45.976764
55,102,428,-88.416914,45.975323
55,102,429,-88.4163259982215,45.9753685594598
55,102,430,-88.414849,45.975483
55,102,431,-88.411077,45.979139
55,102,432,-88.409864,45.979688
55,102,433,-88.402848,45.981194
55,102,434,-88.399046,45.980278
55,102,435,-88.395308,45.980391
55,102,436,-88.388847,45.982675
55,102,437,-88.384416,45.9879953307573
55,102,438,-88.384318,45.988113
55,102,439,-88.384416,45.9883404541485
55,102,440,-88.385234,45.990239
55,102,441,-88.380183,45.991654
55,102,442,-88.3755551434763,45.9893331129373
55,102,443,-88.3747457116247,45.9889271798876
55,102,444,-88.3707483659347,45.9869224963263
55,102,445,-88.365021140276,45.9840502716001
55,102,446,-88.3548954954806,45.9789722235045
55,102,447,-88.334628,45.968808
55,102,448,-88.330137,45.965951
55,102,449,-88.328333,45.964054
55,102,450,-88.327872,45.958934
55,102,451,-88.3301262647464,45.9567866826322
55,102,452,-88.330296,45.956625
55,102,453,-88.3301140063294,45.9565403998911
55,102,454,-88.326953,45.955071
55,102,455,-88.326003,45.9553
55,102,456,-88.320531,45.959963
55,102,457,-88.320325241749,45.9600199130604
55,102,458,-88.316894,45.960969
55,102,459,-88.3164418397255,45.9608708909087
55,102,460,-88.3158344731009,45.960739105365
55,102,461,-88.30952,45.959369
55,102,462,-88.300965,45.956168
55,102,463,-88.296968,45.953767
55,102,464,-88.295374493892,45.951416017397
55,102,465,-88.295264,45.951253
55,102,466,-88.2945223386827,45.951217499042
55,102,467,-88.292708823389,45.9511306918584
55,102,468,-88.292381,45.951115
55,102,469,-88.29216321879,45.951210721655
55,102,470,-88.283335,45.955091
55,102,471,-88.26839,45.957486
55,102,472,-88.259343,45.959494
55,102,473,-88.256455,45.962739
55,102,474,-88.254816,45.963538
55,102,475,-88.250133,45.963147
55,102,476,-88.250133,45.963572
55,102,477,-88.249117,45.963663
55,102,478,-88.246307,45.962983
55,102,479,-88.245937,45.958726
55,102,480,-88.246579,45.956597
55,102,481,-88.245752,45.954147
55,102,482,-88.244452,45.952142
55,102,483,-88.242518,45.950363
55,102,484,-88.239672,45.948982
55,102,485,-88.23314,45.947405
55,102,486,-88.227988,45.947688
55,102,487,-88.223773,45.948712
55,102,488,-88.222167,45.948513
55,102,489,-88.215025,45.946976
55,102,490,-88.211158,45.944531
55,102,491,-88.2109672485733,45.9445005622326
55,102,492,-88.2104486171305,45.9444178054035
55,102,493,-88.2100748791986,45.9443581688995
55,102,494,-88.2098376900551,45.9443203211722
55,102,495,-88.209585,45.94428
55,102,496,-88.2074223096953,45.9445297455634
55,102,497,-88.201971390131,45.9451592129333
55,102,498,-88.201852,45.945173
55,102,499,-88.201858784007,45.9452928250927
55,102,500,-88.202116,45.949836
55,102,501,-88.1980665708906,45.9527641458875
55,102,502,-88.197627,45.953082
55,102,503,-88.196316,45.953311
55,102,504,-88.191991,45.95274
55,102,505,-88.189789,45.952208
55,102,506,-88.178008,45.947111
55,102,507,-88.175532,45.944897
55,102,508,-88.172628,45.941015
55,102,509,-88.170096,45.93947
55,102,510,-88.163959,45.93834
55,102,511,-88.163105,45.939043
55,102,512,-88.158704,45.939064
55,102,513,-88.1516348926354,45.936917857463
55,102,514,-88.146352,45.935314
55,102,515,-88.146419,45.934194
55,102,516,-88.145928,45.933646
55,102,517,-88.141001,45.930608
55,102,518,-88.1399524474764,45.9302638386877
55,102,519,-88.127428,45.926153
55,102,520,-88.1262819324881,45.9248244041248
55,102,521,-88.126122,45.924639
55,102,522,-88.1263690050264,45.9243699004873
55,102,523,-88.12743,45.923214
55,102,524,-88.127594,45.922414
55,102,525,-88.126382,45.921499
55,102,526,-88.1251476614625,45.9212943697289
55,102,527,-88.12513,45.9212914417884
55,102,528,-88.121864,45.92075
55,102,529,-88.119386138613,45.9210378659342
55,102,530,-88.118507,45.92114
55,102,531,-88.1169927622322,45.9216530492405
55,102,532,-88.115346,45.922211
55,102,533,-88.1053741345665,45.9221268097665
55,102,534,-88.104686,45.922121
55,102,535,-88.102908,45.921869
55,102,536,-88.096496,45.917273
55,102,537,-88.095409,45.915175
55,102,538,-88.095354,45.913895
55,102,539,-88.099172,45.912362
55,102,540,-88.101973,45.91055
55,102,541,-88.104576,45.906847
55,102,542,-88.105677,45.904387
55,102,543,-88.106136,45.900811
55,102,544,-88.105981,45.897091
55,102,545,-88.105447,45.896593
55,102,546,-88.101814,45.883504
55,102,547,-88.1014797979378,45.8830225898865
55,102,548,-88.100218,45.881205
55,102,549,-88.095841,45.880042
55,102,550,-88.083965,45.881186
55,102,551,-88.081781,45.880516
55,102,552,-88.073944,45.875593
55,102,553,-88.073134,45.871952
55,102,554,-88.074631716233,45.8666519306266
55,102,555,-88.075146,45.864832
55,102,556,-88.077534,45.863825
55,102,557,-88.081641,45.865087
55,102,558,-88.08259,45.864944
55,102,559,-88.084985,45.862443
55,102,560,-88.087419,45.857459
55,102,561,-88.088825,45.85586
55,102,562,-88.098326,45.850142
55,102,563,-88.106622,45.841072
55,102,564,-88.109089,45.839492
55,102,565,-88.111726,45.839196
55,102,566,-88.114267,45.837891
55,102,567,-88.120723,45.832995
55,102,568,-88.1216206002004,45.8316106615614
55,102,569,-88.1222057121264,45.8307082632224
55,102,570,-88.122947,45.829565
55,102,571,-88.1235953771441,45.8292459466923
55,102,572,-88.126894071928,45.8276227255602
55,102,573,-88.1278045062014,45.8271747192278
55,102,574,-88.127808,45.827173
55,102,575,-88.13364,45.823128
55,102,576,-88.1344749213108,45.8222889830696
55,102,577,-88.135067,45.821694
55,102,578,-88.1352799862452,45.8211497925758
55,102,579,-88.1353442913566,45.820985484693
55,102,580,-88.13611,45.819029
55,102,581,-88.131834,45.811312
55,102,582,-88.1301290527104,45.8098578013847
55,102,583,-88.129461,45.809288
55,102,584,-88.1279739945427,45.8087115460723
55,102,585,-88.1166530131532,45.8043228438279
55,102,586,-88.116024,45.804079
55,102,587,-88.1129661192948,45.8038467737114
55,102,588,-88.109506,45.803584
55,102,589,-88.1089464739346,45.803327737062
55,102,590,-88.1079059502859,45.8028511772309
55,102,591,-88.107506,45.802668
55,102,592,-88.105355,45.800104
55,102,593,-88.105518,45.798839
55,102,594,-88.106351,45.797573
55,102,595,-88.103247,45.791361
55,102,596,-88.099616,45.790186
55,102,597,-88.0942441335937,45.7858182838772
55,102,598,-88.094047,45.785658
55,102,599,-88.08859,45.784697
55,102,600,-88.0876535188656,45.7847238445193
55,102,601,-88.0872834980143,45.7847344512806
55,102,602,-88.0860645301623,45.7847693933683
55,102,603,-88.082537396133,45.7848704997483
55,102,604,-88.0812150577651,45.7849084049836
55,102,605,-88.079764,45.78495
55,102,606,-88.0791617001709,45.7846490647326
55,102,607,-88.0788877170256,45.7845121708018
55,102,608,-88.078361,45.784249
55,102,609,-88.0766504760132,45.781972607806
55,102,610,-88.076375,45.781606
55,102,611,-88.0756982193415,45.7813935186775
55,102,612,-88.0726915515438,45.7804495485122
55,102,613,-88.072091,45.780261
55,102,614,-88.0691035297642,45.7803599929318
55,102,615,-88.0609679303029,45.7806295744771
55,102,616,-88.05831194921,45.7807175831715
55,102,617,-88.0582459761265,45.7807197692582
55,102,618,-88.050634,45.780972
55,102,619,-88.048514,45.782549
55,102,620,-88.044697,45.783718
55,102,621,-88.040892,45.786452
55,102,622,-88.040221,45.789236
55,102,623,-88.039729,45.789626
55,102,624,-88.033568,45.789816
55,102,625,-88.031124,45.789233
55,102,626,-88.027228,45.78919
55,102,627,-88.0236,45.790094
55,102,628,-88.0192865060617,45.7917879719209
55,102,629,-88.0183335009332,45.792162230921
55,102,630,-88.017588,45.792455
55,102,631,-88.01667202676,45.7924321549585
55,102,632,-88.0135378201425,45.7923539855569
55,102,633,-88.0076777011442,45.79220782991
55,102,634,-88.007043,45.792192
55,102,635,-88.0060836787101,45.7925262662623
55,102,636,-88.0060758368906,45.7925289986688
55,102,637,-88.001593,45.794091
55,102,638,-88.0008065556393,45.7942758838938
55,102,639,-88.0007917495659,45.7942793646289
55,102,640,-87.998059588742,45.7949216637626
55,102,641,-87.995876,45.795435
55,102,642,-87.9955484476056,45.795431893836
55,102,643,-87.9932184254403,45.7954097983447
55,102,644,-87.991447,45.795393
55,102,645,-87.989831,45.794827
