huc6_id,huc6_name,poly_id,vert_ord,longitude,latitude,huc6_cname
070200,Minnesota,114,1593,-97.274734,45.741341,Minnesota
070200,Minnesota,114,1594,-97.280823,45.739353,Minnesota
070200,Minnesota,114,1595,-97.290718,45.738472,Minnesota
070200,Minnesota,114,1596,-97.297882,45.738827,Minnesota
070200,Minnesota,114,1597,-97.309471,45.747192,Minnesota
070200,Minnesota,114,1598,-97.31543,45.752987,Minnesota
070200,Minnesota,114,1599,-97.3265,45.759953,Minnesota
070200,Minnesota,114,1600,-97.331383,45.763401,Minnesota
070200,Minnesota,114,1601,-97.335953,45.770046,Minnesota
070200,Minnesota,114,1602,-97.347168,45.775642,Minnesota
070200,Minnesota,114,1603,-97.350243,45.777626,Minnesota
070200,Minnesota,114,1604,-97.356117,45.784336,Minnesota
070400,Upper Mississippi Black Root,116,1,-92.301003,45.014267,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,2,-92.304703,45.012527,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,3,-92.315338,45.002098,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,4,-92.323418,44.994621,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,5,-92.322014,44.991909,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,6,-92.319695,44.982822,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,7,-92.322159,44.980034,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,8,-92.330688,44.967976,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,9,-92.331856,44.965214,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,10,-92.331024,44.960667,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,11,-92.328972,44.957966,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,12,-92.326584,44.947056,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,13,-92.327011,44.942028,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,14,-92.325531,44.937492,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,15,-92.327896,44.932419,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,16,-92.32843,44.929668,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,17,-92.326309,44.925144,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,18,-92.319443,44.915245,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,19,-92.318687,44.912518,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,20,-92.321144,44.909725,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,21,-92.329796,44.900867,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,22,-92.328392,44.898159,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,23,-92.324471,44.896873,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,24,-92.3218,44.89465,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,25,-92.323563,44.890499,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,26,-92.330276,44.881683,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,27,-92.331436,44.878464,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,28,-92.329933,44.873474,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,29,-92.31797,44.86459,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,30,-92.314087,44.86422,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,31,-92.307541,44.861614,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,32,-92.30365,44.861237,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,33,-92.297142,44.859547,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,34,-92.295113,44.857307,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,35,-92.294128,44.849113,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,36,-92.292107,44.84687,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,37,-92.288185,44.845581,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,38,-92.284309,44.845207,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,39,-92.278442,44.843502,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,40,-92.272072,44.829483,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,41,-92.265282,44.820946,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,42,-92.260612,44.816936,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,43,-92.253296,44.81115,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,44,-92.253189,44.808414,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,45,-92.253075,44.805676,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,46,-92.251999,44.7952,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,47,-92.255676,44.790558,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,48,-92.260628,44.785892,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,49,-92.263016,44.781281,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,50,-92.260994,44.779037,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,51,-92.257057,44.777294,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,52,-92.247818,44.771549,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,53,-92.247711,44.76881,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,54,-92.248199,44.765152,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,55,-92.25,44.761917,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,56,-92.253685,44.757732,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,57,-92.25354,44.754086,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,58,-92.250763,44.749123,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,59,-92.250557,44.744102,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,60,-92.251732,44.741341,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,61,-92.252762,44.734932,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,62,-92.252632,44.731739,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,63,-92.254791,44.721653,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,64,-92.255112,44.71389,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,65,-92.253639,44.709354,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,66,-92.254799,44.706135,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,67,-92.25399,44.702042,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,68,-92.251968,44.699802,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,69,-92.244682,44.694473,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,70,-92.243927,44.691753,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,71,-92.244461,44.689003,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,72,-92.249153,44.677956,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,73,-92.250252,44.673367,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,74,-92.249496,44.670647,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,75,-92.246758,44.666592,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,76,-92.244652,44.662075,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,77,-92.245178,44.659325,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,78,-92.24791,44.647404,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,79,-92.247536,44.638283,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,80,-92.24678,44.635563,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,81,-92.244087,44.632423,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,82,-92.238808,44.628883,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,83,-92.239944,44.625206,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,84,-92.242401,44.622417,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,85,-92.247818,44.61364,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,86,-92.253822,44.603474,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,87,-92.254272,44.598904,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,88,-92.251556,44.59531,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,89,-92.248276,44.593552,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,90,-92.236427,44.58604,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,91,-92.228439,44.578899,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,92,-92.221939,44.576752,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,93,-92.217911,44.572273,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,94,-92.214302,44.562309,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,95,-92.211006,44.560089,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,96,-92.206345,44.555622,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,97,-92.20433,44.553383,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,98,-92.198875,44.54528,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,99,-92.198128,44.542561,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,100,-92.191322,44.532661,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,101,-92.187462,44.53228,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,102,-92.1772,44.532032,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,103,-92.174507,44.528893,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,104,-92.171143,44.524853,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,105,-92.165916,44.522221,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,106,-92.160774,44.521866,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,107,-92.154297,44.520172,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,108,-92.15229,44.517929,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,109,-92.151505,44.514301,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,110,-92.152626,44.510174,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,111,-92.15419,44.501019,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,112,-92.155914,44.495964,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,113,-92.154457,44.491432,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,114,-92.15168,44.486015,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,115,-92.152855,44.483253,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,116,-92.1539,44.477303,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,117,-92.151802,44.472778,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,118,-92.149796,44.470535,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,119,-92.146523,44.468777,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,120,-92.142632,44.467487,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,121,-92.127609,44.46003,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,122,-92.111992,44.453495,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,123,-92.108612,44.448997,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,124,-92.108742,44.435764,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,125,-92.105286,44.428993,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,126,-92.100792,44.428627,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,127,-92.095642,44.427814,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,128,-92.091766,44.426979,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,129,-92.08786,44.425228,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,130,-92.075386,44.416805,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,131,-92.069679,44.418285,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,132,-92.065865,44.418816,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,133,-92.04615,44.421928,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,134,-92.042313,44.422001,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,135,-92.036522,44.421196,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,136,-92.028885,44.422253,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,137,-92.011841,44.428509,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,138,-91.993515,44.43478,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,139,-91.989006,44.433952,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,140,-91.970291,44.429737,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,141,-91.961304,44.428993,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,142,-91.956848,44.429531,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,143,-91.9505,44.431015,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,144,-91.948662,44.433331,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,145,-91.948143,44.436531,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,146,-91.947662,44.441101,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,147,-91.949684,44.443802,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,148,-91.953178,44.451946,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,149,-91.950768,44.456097,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,150,-91.944519,44.460316,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,151,-91.938087,44.459522,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,152,-91.934776,44.45639,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,153,-91.932678,44.451412,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,154,-91.92868,44.44738,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,155,-91.919724,44.44754,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,156,-91.915939,44.448978,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,157,-91.906998,44.4496,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,158,-91.901115,44.446053,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,159,-91.89782,44.443378,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,160,-91.890076,44.441692,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,161,-91.882576,44.446842,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,162,-91.880119,44.449623,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,163,-91.875603,44.448792,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,164,-91.864105,44.449451,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,165,-91.843048,44.451191,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,166,-91.839333,44.454906,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,167,-91.840103,44.458542,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,168,-91.843437,44.462585,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,169,-91.847534,44.469814,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,170,-91.841179,44.471294,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,171,-91.844521,44.475342,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,172,-91.85041,44.478886,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,173,-91.854378,44.482464,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,174,-91.849426,44.487568,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,175,-91.844406,44.490395,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,176,-91.842628,44.494534,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,177,-91.842751,44.49818,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,178,-91.838791,44.513298,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,179,-91.83503,44.515648,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,180,-91.83075,44.521652,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,181,-91.826485,44.528114,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,182,-91.820099,44.528679,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,183,-91.814331,44.528782,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,184,-91.800919,44.529922,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,185,-91.797775,44.531803,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,186,-91.796585,44.534561,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,187,-91.794228,44.540531,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,188,-91.796333,44.545967,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,189,-91.795799,44.549171,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,190,-91.789886,44.563869,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,191,-91.786743,44.56575,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,192,-91.780418,44.568142,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,193,-91.775429,44.572327,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,194,-91.775642,44.578716,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,195,-91.783142,44.591816,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,196,-91.788155,44.607243,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,197,-91.786301,44.609554,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,198,-91.777756,44.622471,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,199,-91.774628,44.624809,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,200,-91.762016,44.631409,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,201,-91.756927,44.632866,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,202,-91.752487,44.634308,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,203,-91.74865,44.634827,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,204,-91.724854,44.633404,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,205,-91.720413,44.634842,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,206,-91.717308,44.638092,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,207,-91.712234,44.639999,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,208,-91.708405,44.640518,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,209,-91.703835,44.638309,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,210,-91.700569,44.636543,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,211,-91.697929,44.634304,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,212,-91.695877,44.63023,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,213,-91.686211,44.629017,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,214,-91.67778,44.626419,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,215,-91.655128,44.620399,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,216,-91.650002,44.620483,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,217,-91.645538,44.621464,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,218,-91.643044,44.623787,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,219,-91.64122,44.62701,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,220,-91.636879,44.631641,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,221,-91.633087,44.63353,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,222,-91.627228,44.630886,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,223,-91.617508,44.627846,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,224,-91.613045,44.62883,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,225,-91.588814,44.63377,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,226,-91.584961,44.633831,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,227,-91.57782,44.631203,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,228,-91.557732,44.624672,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,229,-91.539032,44.621765,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,230,-91.526733,44.618305,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,231,-91.523445,44.615612,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,232,-91.518272,44.614326,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,233,-91.512505,44.61441,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,234,-91.506744,44.614952,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,235,-91.501053,44.617779,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,236,-91.496651,44.620583,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,237,-91.490837,44.619297,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,238,-91.484329,44.616203,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,239,-91.481026,44.613056,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,240,-91.47718,44.613113,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,241,-91.455376,44.613434,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,242,-91.446434,44.614933,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,243,-91.424019,44.616173,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,244,-91.419502,44.615326,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,245,-91.400772,44.611031,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,246,-91.394402,44.612488,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,247,-91.388695,44.614849,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,248,-91.374199,44.624176,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,249,-91.371094,44.627872,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,250,-91.369881,44.630627,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,251,-91.367455,44.635681,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,252,-91.35054,44.627243,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,253,-91.346046,44.627308,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,254,-91.341599,44.628738,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,255,-91.335258,44.631561,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,256,-91.332787,44.635246,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,257,-91.331619,44.639366,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,258,-91.324623,44.641743,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,259,-91.318069,44.636818,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,260,-91.314812,44.635033,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,261,-91.310272,44.63327,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,262,-91.298691,44.632057,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,263,-91.288292,44.627178,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,264,-91.280487,44.623177,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,265,-91.277184,44.619572,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,266,-91.273918,44.617336,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,267,-91.264847,44.613804,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,268,-91.260986,44.613403,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,269,-91.241676,44.610916,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,270,-91.237183,44.610973,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,271,-91.232712,44.611488,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,272,-91.215721,44.624935,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,273,-91.211861,44.624535,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,274,-91.207993,44.623669,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,275,-91.204109,44.622349,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,276,-91.200249,44.621944,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,277,-91.196419,44.622906,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,278,-91.193352,44.628418,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,279,-91.186333,44.629871,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,280,-91.181801,44.628563,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,281,-91.160446,44.621075,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,282,-91.142342,44.615368,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,283,-91.118362,44.605167,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,284,-91.098351,44.599934,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,285,-91.094498,44.599522,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,286,-91.087494,44.601891,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,287,-91.080452,44.602428,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,288,-91.075912,44.600201,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,289,-91.052101,44.596828,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,290,-91.048286,44.598244,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,291,-91.042557,44.600136,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,292,-91.034843,44.599308,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,293,-91.030312,44.597538,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,294,-91.017975,44.590836,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,295,-91.012733,44.58588,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,296,-91.009453,44.582722,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,297,-91.006783,44.577736,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,298,-90.993507,44.561695,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,299,-90.987808,44.560612,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,300,-90.969696,44.553062,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,301,-90.962021,44.5536,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,302,-90.945473,44.559254,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,303,-90.939781,44.562962,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,304,-90.926483,44.570404,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,305,-90.920662,44.568642,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,306,-90.916115,44.565498,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,307,-90.913475,44.561878,Upper Mississippi Black Root
070400,Upper Mississippi Black Root,116,308,-90.908348,44.561935,Upper Mississippi Black Root
